latitude,longitude,time,borehole,depth,frozen,cryostructures,visible_ice,ASTM_2488,materials,organic_cover,top_of_interval,bottom_of_interval
69.06745,-133.34634,2014-04-13T00:00:00Z,174-20,9.05,1,Vx/Vc,Low,GW,Gravel,0.1,8,10.1
69.05991,-133.34955,2014-04-13T00:00:00Z,174-21,0.05,0,,None,PEAT,Organics,0.1,0,0.1
69.05991,-133.34955,2014-04-13T00:00:00Z,174-21,2.3,1,Nf,Low,GP,Gravel,0.1,0.1,4.5
69.05991,-133.34955,2014-04-13T00:00:00Z,174-21,5.75,1,,Pure ice,ICE,Ice,0.1,4.5,7
69.06632,-133.34952,2014-04-13T00:00:00Z,174-22,0.05,0,,None,PEAT,Organics,0.1,0,0.1
69.06632,-133.34952,2014-04-13T00:00:00Z,174-22,0.3,1,Nbn,Medium to high,ML,Silt,0.1,0.1,0.5
69.06632,-133.34952,2014-04-13T00:00:00Z,174-22,1,1,,Pure ice,ICE,Ice,0.1,0.5,1.5
69.06632,-133.34952,2014-04-13T00:00:00Z,174-22,1.95,1,Nbn,Medium to high,CL,Clay,0.1,1.5,2.4
69.06632,-133.34952,2014-04-13T00:00:00Z,174-22,4.25,1,,Pure ice,ICE,Ice,0.1,2.4,6.1
69.06397,-133.35266,2014-04-12T00:00:00Z,174-23,0.05,0,,None,TOPSOIL,Organics,0.1,0,0.1
69.06397,-133.35266,2014-04-12T00:00:00Z,174-23,0.8,1,Nf,No visible ice,GP,Gravel,0.1,0.1,1.5
69.06397,-133.35266,2014-04-12T00:00:00Z,174-23,2.25,1,Vx,Medium to high,SP-SM,Coarse till,0.1,1.5,3
69.06397,-133.35266,2014-04-12T00:00:00Z,174-23,3.8,1,,Medium to high,SP-SM,Coarse till,0.1,3,4.6
69.06397,-133.35266,2014-04-12T00:00:00Z,174-23,5.35,1,,Pure ice,ICE,Ice,0.1,4.6,6.1
69.06314,-133.35387,2014-04-11T00:00:00Z,174-24,0.75,1,Nf,No visible ice,GP,Gravel,0,0,1.5
69.06314,-133.35387,2014-04-11T00:00:00Z,174-24,4.55,1,Nf,No visible ice,GP-GM,Gravel,0,1.5,7.6
69.06314,-133.35387,2014-04-11T00:00:00Z,174-24,9.15,1,Nf,No visible ice,SM,Sand,0,7.6,10.7
69.06291,-133.3525,2014-04-11T00:00:00Z,174-25,0.05,0,,None,TOPSOIL,Organics,0.1,0,0.1
69.06291,-133.3525,2014-04-11T00:00:00Z,174-25,5.1,1,Nf,No visible ice,GW-GM,Gravel,0.1,0.1,10.1
69.05947,-133.3491,2014-04-11T00:00:00Z,174-26,0.05,0,,None,PEAT,Organics,0.1,0,0.1
69.05947,-133.3491,2014-04-11T00:00:00Z,174-26,1.55,1,Nf,Low,GP,Gravel,0.1,0.1,3
69.05947,-133.3491,2014-04-11T00:00:00Z,174-26,3.8,1,,Low,GP,Gravel,0.1,3,4.6
69.05947,-133.3491,2014-04-11T00:00:00Z,174-26,5.35,1,,Low,SP,Coarse till,0.1,4.6,6.1
69.06071,-133.34657,2014-04-11T00:00:00Z,174-27,0.05,0,,None,PEAT,Organics,0.1,0,0.1
69.06071,-133.34657,2014-04-11T00:00:00Z,174-27,2.3,1,Nf,Low,GW,Gravel,0.1,0.1,4.5
69.06008,-133.34451,2014-04-11T00:00:00Z,174-28,0.05,0,,None,PEAT,Organics,0.1,0,0.1
69.06008,-133.34451,2014-04-11T00:00:00Z,174-28,0.8,1,Nf,No visible ice,SP-SM,Coarse till,0.1,0.1,1.5
69.06008,-133.34451,2014-04-11T00:00:00Z,174-28,2.25,1,Nbn/Nf,No visible ice,GW-GM,Gravel,0.1,1.5,3
69.06008,-133.34451,2014-04-11T00:00:00Z,174-28,3.95,1,Nbe,Low,SP,Coarse till,0.1,3,4.9
69.06008,-133.34451,2014-04-11T00:00:00Z,174-28,5.5,1,,Pure ice,ICE,Ice,0.1,4.9,6.1
69.05921,-133.35014,2014-04-11T00:00:00Z,174-29,0.05,0,,None,PEAT,Organics,0.1,0,0.1
69.05921,-133.35014,2014-04-11T00:00:00Z,174-29,0.3,1,Vx/Nbn,Medium to high,SM,Sand,0.1,0.1,0.5
69.05921,-133.35014,2014-04-11T00:00:00Z,174-29,3.3,1,,Pure ice,ICE,Ice,0.1,0.5,6.1
69.06101,-133.34125,2014-04-11T00:00:00Z,174-30,0.05,0,,None,PEAT,Organics,0.1,0,0.1
69.06101,-133.34125,2014-04-11T00:00:00Z,174-30,0.3,1,Nbn,Medium to high,SC,Sand,0.1,0.1,0.5
69.06101,-133.34125,2014-04-11T00:00:00Z,174-30,1,1,Vx,Medium to high,SC,Sand,0.1,0.5,1.5
69.06101,-133.34125,2014-04-11T00:00:00Z,174-30,2.6,1,Nbn,Medium to high,CH,Clay,0.1,1.5,3.7
69.06101,-133.34125,2014-04-11T00:00:00Z,174-30,4,1,,Medium to high,GM,Fine till,0.1,3.7,4.3
69.06101,-133.34125,2014-04-11T00:00:00Z,174-30,4.45,1,,Pure ice,ICE,Ice,0.1,4.3,4.6
69.06101,-133.34125,2014-04-11T00:00:00Z,174-30,5.35,1,Nbe,Medium to high,GP-GM,Gravel,0.1,4.6,6.1
69.06101,-133.34125,2014-04-11T00:00:00Z,174-30,6.85,1,,Medium to high,SM,Sand,0.1,6.1,7.6
69.05942,-133.34145,2014-04-11T00:00:00Z,174-31,0.05,1,Vx,Low,PEAT,Organics,0.1,0,0.1
69.05942,-133.34145,2014-04-11T00:00:00Z,174-31,0.8,1,Vx,Low,GW,Gravel,0.1,0.1,1.5
69.05942,-133.34145,2014-04-11T00:00:00Z,174-31,3,1,,Low,GW,Gravel,0.1,1.5,4.5
69.05942,-133.34145,2014-04-11T00:00:00Z,174-31,5.3,1,,Low,SP,Coarse till,0.1,4.5,6.1
69.05931,-133.34744,2014-04-11T00:00:00Z,174-32,0.05,0,,None,PEAT,Organics,0.1,0,0.1
69.05931,-133.34744,2014-04-11T00:00:00Z,174-32,0.8,1,Nf,Low,SM,Sand,0.1,0.1,1.5
69.05931,-133.34744,2014-04-11T00:00:00Z,174-32,4.55,1,Nf,Low,GP,Gravel,0.1,1.5,7.6
69.05931,-133.34744,2014-04-11T00:00:00Z,174-32,8.35,1,Nbn/Nbe,Medium to high,SW,Coarse till,0.1,7.6,9.1
69.05942,-133.35252,2014-04-12T00:00:00Z,174-33,0.1,1,Vx,Low,PEAT,Organics,0.2,0,0.2
69.05942,-133.35252,2014-04-12T00:00:00Z,174-33,2.2,1,Nf,Low,GP-GM,Gravel,0.2,0.2,4.2
69.05942,-133.35252,2014-04-12T00:00:00Z,174-33,5.1,1,,Low,SP-SM,Coarse till,0.2,4.2,6
69.05942,-133.35252,2014-04-12T00:00:00Z,174-33,7,1,,Medium to high,SP-SM,Coarse till,0.2,6,8
69.05942,-133.35252,2014-04-12T00:00:00Z,174-33,8.55,1,Nf,Medium to high,SP-SM,Coarse till,0.2,8,9.1
69.05626,-133.33548,2014-04-13T00:00:00Z,174-34,0.05,0,,None,PEAT,Organics,0.1,0,0.1
69.05626,-133.33548,2014-04-13T00:00:00Z,174-34,0.45,1,Nf,Low,SP-SM,Coarse till,0.1,0.1,0.8
69.05626,-133.33548,2014-04-13T00:00:00Z,174-34,1.4,1,Vx,Medium to high,CL,Clay,0.1,0.8,2
69.05626,-133.33548,2014-04-13T00:00:00Z,174-34,2.5,1,Nf,Medium to high,CL,Clay,0.1,2,3
69.05626,-133.33548,2014-04-13T00:00:00Z,174-34,3.05,1,,Pure ice,ICE,Ice,0.1,3,3.1
69.0547,-133.3401,2014-04-13T00:00:00Z,174-36,0.05,0,,None,ORGANICS,Organics,0.1,0,0.1
69.0547,-133.3401,2014-04-13T00:00:00Z,174-36,0.9,1,Vx,Medium to high,CL,Clay,0.1,0.1,1.7
69.0547,-133.3401,2014-04-13T00:00:00Z,174-36,2.35,1,,Pure ice,ICE,Ice,0.1,1.7,3
69.05408,-133.34853,2014-04-13T00:00:00Z,174-37,0.05,0,,None,PEAT,Organics,0.1,0,0.1
69.05408,-133.34853,2014-04-13T00:00:00Z,174-37,0.8,1,Nbn,Medium to high,ML,Silt,0.1,0.1,1.5
69.05408,-133.34853,2014-04-13T00:00:00Z,174-37,2.8,1,Nbe,Medium to high,SP,Coarse till,0.1,1.5,4.1
69.05408,-133.34853,2014-04-13T00:00:00Z,174-37,4.7,1,Nf,Low,SP,Coarse till,0.1,4.1,5.3
69.05408,-133.34853,2014-04-13T00:00:00Z,174-37,5.7,1,,Low,GP,Gravel,0.1,5.3,6.1
69.05326,-133.34071,2014-04-13T00:00:00Z,174-38,0.05,0,,None,PEAT,Organics,0.1,0,0.1
69.05326,-133.34071,2014-04-13T00:00:00Z,174-38,0.8,1,Nf,Low,GP,Gravel,0.1,0.1,1.5
69.05326,-133.34071,2014-04-13T00:00:00Z,174-38,2.2,1,Nf/Nbn,Medium to high,SP,Coarse till,0.1,1.5,2.9
69.05326,-133.34071,2014-04-13T00:00:00Z,174-38,3.75,1,,Pure ice,ICE,Ice,0.1,2.9,4.6
69.05326,-133.34071,2014-04-13T00:00:00Z,174-38,4.75,1,Nf,Low,SP,Coarse till,0.1,4.6,4.9
69.05326,-133.34071,2014-04-13T00:00:00Z,174-38,5.5,1,Nbn,Medium to high,SP,Coarse till,0.1,4.9,6.1
69.05569,-133.34586,2014-04-13T00:00:00Z,174-39,0.05,0,,None,PEAT,Organics,0.1,0,0.1
69.05569,-133.34586,2014-04-13T00:00:00Z,174-39,0.55,1,Vx,Medium to high,CL,Clay,0.1,0.1,1
69.05569,-133.34586,2014-04-13T00:00:00Z,174-39,1.35,1,Nf,Medium to high,SP,Coarse till,0.1,1,1.7
69.05569,-133.34586,2014-04-13T00:00:00Z,174-39,3.9,1,Vx,Medium to high,SP,Coarse till,0.1,1.7,6.1
69.0555,-133.34123,2014-04-13T00:00:00Z,174-41,0.05,0,,None,PEAT,Organics,0.1,0,0.1
69.0555,-133.34123,2014-04-13T00:00:00Z,174-41,3.1,1,Nf,Low,GP-GC,Gravel,0.1,0.1,6.1
69.0555,-133.34123,2014-04-13T00:00:00Z,174-41,8.1,1,Vx/Nbn,Medium to high,GP-GC,Gravel,0.1,6.1,10.1
69.03893,-133.3449,2014-04-11T00:00:00Z,174-48,0.7,1,Nf,No visible ice,GP,Gravel,0,0,1.4
69.03893,-133.3449,2014-04-11T00:00:00Z,174-48,2.2,1,Nf,No visible ice,SP,Coarse till,0,1.4,3
69.03893,-133.3449,2014-04-11T00:00:00Z,174-48,4.55,1,,Pure ice,ICE,Ice,0,3,6.1
69.03864,-133.34859,2014-04-11T00:00:00Z,174-49,0.1,0,,None,TOPSOIL,Organics,0.2,0,0.2
69.03864,-133.34859,2014-04-11T00:00:00Z,174-49,0.85,1,Vx,Low,SC,Sand,0.2,0.2,1.5
69.03864,-133.34859,2014-04-11T00:00:00Z,174-49,1.8,1,Nf,No visible ice,SC,Sand,0.2,1.5,2.1
69.03864,-133.34859,2014-04-11T00:00:00Z,174-49,2.55,1,Vx,Low,SC,Sand,0.2,2.1,3
69.03864,-133.34859,2014-04-11T00:00:00Z,174-49,4.55,1,Nf,No visible ice,SC,Sand,0.2,3,6.1
69.03762,-133.35178,2014-04-10T00:00:00Z,174-50,0.05,0,,None,PEAT,Organics,0.1,0,0.1
69.03762,-133.35178,2014-04-10T00:00:00Z,174-50,2.35,1,,No visible ice,SW-SC,Coarse till,0.1,0.1,4.6
69.03762,-133.35178,2014-04-10T00:00:00Z,174-50,4.95,1,Nbn,Low,SW-SC,Coarse till,0.1,4.6,5.3
69.03762,-133.35178,2014-04-10T00:00:00Z,174-50,8,1,Nbe,Medium to high,SW-SC,Coarse till,0.1,5.3,10.7
69.03681,-133.35504,2014-04-10T00:00:00Z,174-51,0.1,0,,None,TOPSOIL,Organics,0.2,0,0.2
69.03681,-133.35504,2014-04-10T00:00:00Z,174-51,1.6,1,Vx/Vc,Low,SP-SM,Coarse till,0.2,0.2,3
69.03681,-133.35504,2014-04-10T00:00:00Z,174-51,4.55,1,Nf,No visible ice,GP-GM,Gravel,0.2,3,6.1
69.03681,-133.35504,2014-04-10T00:00:00Z,174-51,7.6,1,Vx/Vc,Low,GP-GM,Gravel,0.2,6.1,9.1
69.03681,-133.35504,2014-04-10T00:00:00Z,174-51,9.9,1,,Pure ice,ICE,Ice,0.2,9.1,10.7
69.03581,-133.3574,2014-04-10T00:00:00Z,174-52,1.5,1,Vx,Low,SW,Coarse till,0,0,3
69.03581,-133.3574,2014-04-10T00:00:00Z,174-52,3.8,1,,Low,SP-SM,Coarse till,0,3,4.6
69.03581,-133.3574,2014-04-10T00:00:00Z,174-52,5.2,1,Nf,Low,CL,Clay,0,4.6,5.8
69.03581,-133.3574,2014-04-10T00:00:00Z,174-52,6.25,1,,Medium to high,CL-ML,Clay,0,5.8,6.7
69.03581,-133.3574,2014-04-10T00:00:00Z,174-52,8.7,1,Nbn,Low,SP,Coarse till,0,6.7,10.7
69.0353,-133.35966,2014-04-10T00:00:00Z,174-53,0.05,0,,None,PEAT,Organics,0.1,0,0.1
69.0353,-133.35966,2014-04-10T00:00:00Z,174-53,0.8,1,Vs/Nbn,Medium to high,CH,Clay,0.1,0.1,1.5
69.0353,-133.35966,2014-04-10T00:00:00Z,174-53,3.05,1,Nf,Low,GP-GC,Gravel,0.1,1.5,4.6
69.0353,-133.35966,2014-04-10T00:00:00Z,174-53,7.65,1,Nf,Low,SW,Coarse till,0.1,4.6,10.7
69.03465,-133.36157,2014-04-10T00:00:00Z,174-54,0.1,0,,None,PEAT,Organics,0.2,0,0.2
69.03465,-133.36157,2014-04-10T00:00:00Z,174-54,0.4,1,Nf,No visible ice,ML,Silt,0.2,0.2,0.6
69.03465,-133.36157,2014-04-10T00:00:00Z,174-54,0.8,1,Vx,Low,SC,Sand,0.2,0.6,1
69.03465,-133.36157,2014-04-10T00:00:00Z,174-54,1.25,1,,Low,SP,Coarse till,0.2,1,1.5
69.03465,-133.36157,2014-04-10T00:00:00Z,174-54,2.65,1,Nf,Low,SP,Coarse till,0.2,1.5,3.8
69.03465,-133.36157,2014-04-10T00:00:00Z,174-54,4.2,1,Vx/Vc,Medium to high,SP,Coarse till,0.2,3.8,4.6
69.03465,-133.36157,2014-04-10T00:00:00Z,174-54,5.35,1,,Low,SP,Coarse till,0.2,4.6,6.1
69.03465,-133.36157,2014-04-10T00:00:00Z,174-54,6.85,1,Vx,Medium to high,SP,Coarse till,0.2,6.1,7.6
69.03465,-133.36157,2014-04-10T00:00:00Z,174-54,7.8,1,,Pure ice,ICE,Ice,0.2,7.6,8
69.03465,-133.36157,2014-04-10T00:00:00Z,174-54,8.9,1,Vx,Low,SP,Coarse till,0.2,8,9.8
69.03504,-133.35876,2014-04-10T00:00:00Z,174-55,0.05,0,,None,PEAT,Organics,0.1,0,0.1
69.03504,-133.35876,2014-04-10T00:00:00Z,174-55,2.65,0,,No visible ice,GP-GM,Gravel,0.1,0.1,5.2
69.03504,-133.35876,2014-04-10T00:00:00Z,174-55,6.4,1,Nf,Low,SP,Coarse till,0.1,5.2,7.6
69.03504,-133.35876,2014-04-10T00:00:00Z,174-55,9.15,1,Nbe,Medium to high,SP,Coarse till,0.1,7.6,10.7
69.03757,-133.35634,2014-04-10T00:00:00Z,174-56,0.05,0,,None,TOPSOIL,Organics,0.1,0,0.1
69.03757,-133.35634,2014-04-10T00:00:00Z,174-56,0.8,1,Nf,No visible ice,GP-GM,Gravel,0.1,0.1,1.5
69.03757,-133.35634,2014-04-10T00:00:00Z,174-56,3.05,1,Nbn,No visible ice,ML,Silt,0.1,1.5,4.6
69.03757,-133.35634,2014-04-10T00:00:00Z,174-56,5.35,1,,Pure ice,ICE,Ice,0.1,4.6,6.1
69.03824,-133.35197,2014-04-10T00:00:00Z,174-57,0.05,0,,None,TOPSOIL,Organics,0.1,0,0.1
69.03824,-133.35197,2014-04-10T00:00:00Z,174-57,0.75,1,Nf,No visible ice,GP,Gravel,0.1,0.1,1.4
69.03824,-133.35197,2014-04-10T00:00:00Z,174-57,3,1,Nf,No visible ice,SP,Coarse till,0.1,1.4,4.6
69.03824,-133.35197,2014-04-10T00:00:00Z,174-57,7.65,1,Nf,No visible ice,SC,Sand,0.1,4.6,10.7
69.03724,-133.3531,2014-04-10T00:00:00Z,174-58,0.05,0,,None,ORGANICS,Organics,0.1,0,0.1
69.03724,-133.3531,2014-04-10T00:00:00Z,174-58,0.8,1,Vx,Medium to high,GP,Gravel,0.1,0.1,1.5
69.03724,-133.3531,2014-04-10T00:00:00Z,174-58,2.25,1,,Medium to high,GW,Gravel,0.1,1.5,3
69.03724,-133.3531,2014-04-10T00:00:00Z,174-58,3.9,1,,Low,GW,Gravel,0.1,3,4.8
69.03724,-133.3531,2014-04-10T00:00:00Z,174-58,5.25,1,,Pure ice,ICE,Ice,0.1,4.8,5.7
69.03724,-133.3531,2014-04-10T00:00:00Z,174-58,5.9,1,Vx,Medium to high,SP,Coarse till,0.1,5.7,6.1
68.99163,-133.36105,2014-04-10T00:00:00Z,174-60,0.05,0,,None,PEAT,Organics,0.1,0,0.1
68.99163,-133.36105,2014-04-10T00:00:00Z,174-60,0.3,0,,None,ML,Silt,0.1,0.1,0.5
68.99163,-133.36105,2014-04-10T00:00:00Z,174-60,1,1,Vx/Nf,Low,SP,Coarse till,0.1,0.5,1.5
68.99163,-133.36105,2014-04-10T00:00:00Z,174-60,2.25,1,Vx/Nf,Low,GC,Fine till,0.1,1.5,3
68.99163,-133.36105,2014-04-10T00:00:00Z,174-60,3.15,1,Nbn,Low,SC,Sand,0.1,3,3.3
68.99163,-133.36105,2014-04-10T00:00:00Z,174-60,3.95,1,Nf,Low,SP,Coarse till,0.1,3.3,4.6
68.99163,-133.36105,2014-04-10T00:00:00Z,174-60,5.2,1,Nbe,Low,CL,Clay,0.1,4.6,5.8
68.99163,-133.36105,2014-04-10T00:00:00Z,174-60,5.95,1,Nf,Low,SC,Sand,0.1,5.8,6.1
68.99163,-133.36105,2014-04-10T00:00:00Z,174-60,8.4,1,Nf,Low,SP,Coarse till,0.1,6.1,10.7
69.03515,-133.35707,2014-04-10T00:00:00Z,174-62,0.1,0,,None,PEAT,Organics,0.2,0,0.2
69.03515,-133.35707,2014-04-10T00:00:00Z,174-62,0.85,0,,None,GP,Gravel,0.2,0.2,1.5
69.03515,-133.35707,2014-04-10T00:00:00Z,174-62,5.3,1,Nf,Low,GM,Fine till,0.2,1.5,9.1
69.03515,-133.35707,2014-04-10T00:00:00Z,174-62,9.9,1,Nbe,Medium to high,GM,Fine till,0.2,9.1,10.7
69.25041,-132.94363,2013-04-21T00:00:00Z,177 South - 12,0.05,0,,None,TOPSOIL,Organics,0.1,0,0.1
69.25041,-132.94363,2013-04-21T00:00:00Z,177 South - 12,0.6,1,Vx,Medium to high,SC,Sand,0.1,0.1,1.1
69.25041,-132.94363,2013-04-21T00:00:00Z,177 South - 12,1.3,1,,Medium to high,SC,Sand,0.1,1.1,1.5
69.25041,-132.94363,2013-04-21T00:00:00Z,177 South - 12,3.05,1,,Pure ice,ICE,Ice,0.1,1.5,4.6
69.24717,-132.94638,2013-04-21T00:00:00Z,177 South - 15,0.05,0,,None,TOPSOIL,Organics,0.1,0,0.1
69.24717,-132.94638,2013-04-21T00:00:00Z,177 South - 15,0.95,1,Vx,Medium to high,CL,Clay,0.1,0.1,1.8
69.24717,-132.94638,2013-04-21T00:00:00Z,177 South - 15,3.2,1,,Pure ice,ICE,Ice,0.1,1.8,4.6
69.23189,-132.93674,2013-04-21T00:00:00Z,177 South - 2,0.05,0,,None,TOPSOIL,Organics,0.1,0,0.1
69.23189,-132.93674,2013-04-21T00:00:00Z,177 South - 2,0.8,1,Vx,Medium to high,SC,Sand,0.1,0.1,1.5
69.23189,-132.93674,2013-04-21T00:00:00Z,177 South - 2,1.8,1,,Medium to high,SC,Sand,0.1,1.5,2.1
69.23189,-132.93674,2013-04-21T00:00:00Z,177 South - 2,2.6,1,,Medium to high,CL-ML,Clay,0.1,2.1,3.1
69.24992,-132.9404,2013-04-21T00:00:00Z,177 South - 3,0.1,0,,None,TOPSOIL,Organics,0.2,0,0.2
69.24992,-132.9404,2013-04-21T00:00:00Z,177 South - 3,0.85,1,Vx,Medium to high,CL,Clay,0.2,0.2,1.5
69.24992,-132.9404,2013-04-21T00:00:00Z,177 South - 3,2.9,1,,Pure ice,ICE,Ice,0.2,1.5,4.3
69.24992,-132.9404,2013-04-21T00:00:00Z,177 South - 3,4.65,1,Vx,Medium to high,CL-ML,Clay,0.2,4.3,5
69.24992,-132.9404,2013-04-21T00:00:00Z,177 South - 3,5.3,1,,Pure ice,ICE,Ice,0.2,5,5.6
69.24992,-132.9404,2013-04-21T00:00:00Z,177 South - 3,5.85,1,Vx,Medium to high,SM,Sand,0.2,5.6,6.1
69.25147,-132.9233,2013-04-21T00:00:00Z,177 South - 5,0.05,0,,None,TOPSOIL,Organics,0.1,0,0.1
69.25147,-132.9233,2013-04-21T00:00:00Z,177 South - 5,0.8,1,Vx,Medium to high,CL,Clay,0.1,0.1,1.5
69.25147,-132.9233,2013-04-21T00:00:00Z,177 South - 5,1.85,1,,Medium to high,SC,Sand,0.1,1.5,2.2
69.25147,-132.9233,2013-04-21T00:00:00Z,177 South - 5,2.65,1,,Pure ice,ICE,Ice,0.1,2.2,3.1
69.25051,-132.91846,2013-04-21T00:00:00Z,177 South - 6,0.1,0,,None,TOPSOIL,Organics,0.2,0,0.2
69.25051,-132.91846,2013-04-21T00:00:00Z,177 South - 6,1.15,1,Vx,Medium to high,SC,Sand,0.2,0.2,2.1
69.25051,-132.91846,2013-04-21T00:00:00Z,177 South - 6,3.35,1,,Pure ice,ICE,Ice,0.2,2.1,4.6
69.25112,-132.92729,2013-04-21T00:00:00Z,177 South - 7,0.05,0,,None,TOPSOIL,Organics,0.1,0,0.1
69.25112,-132.92729,2013-04-21T00:00:00Z,177 South - 7,0.8,1,Vx,Medium to high,CL,Clay,0.1,0.1,1.5
69.25112,-132.92729,2013-04-21T00:00:00Z,177 South - 7,3.05,1,,Pure ice,ICE,Ice,0.1,1.5,4.6
69.25017,-132.9225,2013-04-21T00:00:00Z,177 South - 8,0.05,0,,None,TOPSOIL,Organics,0.1,0,0.1
69.25017,-132.9225,2013-04-21T00:00:00Z,177 South - 8,0.8,1,Vx,Medium to high,CL,Clay,0.1,0.1,1.5
69.25017,-132.9225,2013-04-21T00:00:00Z,177 South - 8,2.9,1,,Pure ice,ICE,Ice,0.1,1.5,4.3
69.25017,-132.9225,2013-04-21T00:00:00Z,177 South - 8,4.45,1,Vx,High,CL-ML,Clay,0.1,4.3,4.6
68.83037,-133.58041,2014-03-27T00:00:00Z,19A-01,0.75,1,Vx,Medium to high,CL,Clay,0,0,1.5
68.83037,-133.58041,2014-03-27T00:00:00Z,19A-01,2.25,1,Nf,Medium to high,SC,Sand,0,1.5,3
68.83037,-133.58041,2014-03-27T00:00:00Z,19A-01,3.8,1,Vx,Medium to high,SC,Sand,0,3,4.6
68.83037,-133.58041,2014-03-27T00:00:00Z,19A-01,5.35,1,,Medium to high,SC,Sand,0,4.6,6.1
68.83037,-133.58041,2014-03-27T00:00:00Z,19A-01,6.25,1,,Medium to high,GM,Fine till,0,6.1,6.4
68.83037,-133.58041,2014-03-27T00:00:00Z,19A-01,7.3,1,Nf,No visible ice,GP,Gravel,0,6.4,8.2
68.83014,-133.57887,2014-03-27T00:00:00Z,19A-02,0.1,0,,None,ORGANICS,Organics,0.2,0,0.2
68.83014,-133.57887,2014-03-27T00:00:00Z,19A-02,0.85,1,Vx,Low,SM,Sand,0.2,0.2,1.5
68.83014,-133.57887,2014-03-27T00:00:00Z,19A-02,2.65,1,,Pure ice,ICE,Ice,0.2,1.5,3.8
68.83014,-133.57887,2014-03-27T00:00:00Z,19A-02,4.2,1,Nf,No visible ice,SM,Sand,0.2,3.8,4.6
68.83014,-133.57887,2014-03-27T00:00:00Z,19A-02,5.75,1,,No visible ice,GW-GM,Gravel,0.2,4.6,6.9
68.83014,-133.57887,2014-03-27T00:00:00Z,19A-02,7.25,1,Vx,Medium to high,GW-GM,Gravel,0.2,6.9,7.6
68.83014,-133.57887,2014-03-27T00:00:00Z,19A-02,8.35,1,,Pure ice,ICE,Ice,0.2,7.6,9.1
68.83133,-133.58011,2014-03-28T00:00:00Z,19A-03,0.1,0,,None,TOPSOIL,Organics,0.2,0,0.2
68.83133,-133.58011,2014-03-28T00:00:00Z,19A-03,0.85,1,Vx,Medium to high,ML,Silt,0.2,0.2,1.5
68.83133,-133.58011,2014-03-28T00:00:00Z,19A-03,2.25,1,,Pure ice,ICE,Ice,0.2,1.5,3
68.83133,-133.58011,2014-03-28T00:00:00Z,19A-03,4.55,1,Vx,Medium to high,SM,Sand,0.2,3,6.1
68.83126,-133.57825,2014-03-28T00:00:00Z,19A-04,0.1,0,,None,TOPSOIL,Organics,0.2,0,0.2
68.83126,-133.57825,2014-03-28T00:00:00Z,19A-04,0.85,1,Vx,Low,ML,Silt,0.2,0.2,1.5
68.83126,-133.57825,2014-03-28T00:00:00Z,19A-04,2.25,1,Vx/Vc,Medium to high,GM,Fine till,0.2,1.5,3
68.83126,-133.57825,2014-03-28T00:00:00Z,19A-04,3.5,1,,Low,SM,Sand,0.2,3,4
68.83126,-133.57825,2014-03-28T00:00:00Z,19A-04,4.3,1,,Medium to high,SM,Sand,0.2,4,4.6
68.83126,-133.57825,2014-03-28T00:00:00Z,19A-04,5.75,1,Nf,No visible ice,SM,Sand,0.2,4.6,6.9
68.83126,-133.57825,2014-03-28T00:00:00Z,19A-04,7.15,1,Vc,Low,SM,Sand,0.2,6.9,7.4
68.83126,-133.57825,2014-03-28T00:00:00Z,19A-04,7.7,1,Nf,No visible ice,SM,Sand,0.2,7.4,8
68.83126,-133.57825,2014-03-28T00:00:00Z,19A-04,8.55,1,Vc,Low,SM,Sand,0.2,8,9.1
68.83126,-133.57825,2014-03-28T00:00:00Z,19A-04,9.5,1,Nf,No visible ice,SM,Sand,0.2,9.1,9.9
68.83126,-133.57825,2014-03-28T00:00:00Z,19A-04,10.3,1,Vc,Low,SM,Sand,0.2,9.9,10.7
68.83192,-133.57823,2014-03-27T00:00:00Z,19A-05,1.85,1,,Pure ice,ICE,Ice,0,0,3.7
68.83192,-133.57823,2014-03-27T00:00:00Z,19A-05,4,1,Nbn,No visible ice,GP-GC,Gravel,0,3.7,4.3
68.83192,-133.57823,2014-03-27T00:00:00Z,19A-05,5.95,1,,Pure ice,ICE,Ice,0,4.3,7.6
68.83195,-133.57587,2014-03-27T00:00:00Z,19A-06,0.05,0,,None,PEAT,Organics,0.1,0,0.1
68.83195,-133.57587,2014-03-27T00:00:00Z,19A-06,0.45,1,,Pure ice,ICE,Ice,0.1,0.1,0.8
68.83195,-133.57587,2014-03-27T00:00:00Z,19A-06,1.15,1,Vx/Nbe,Medium to high,CL,Clay,0.1,0.8,1.5
68.83195,-133.57587,2014-03-27T00:00:00Z,19A-06,2.75,1,,Pure ice,ICE,Ice,0.1,1.5,4
68.83195,-133.57587,2014-03-27T00:00:00Z,19A-06,4.5,1,Nf,No visible ice,SW-SM,Coarse till,0.1,4,5
68.83195,-133.57587,2014-03-27T00:00:00Z,19A-06,6.3,1,,Pure ice,ICE,Ice,0.1,5,7.6
68.83254,-133.57263,2014-03-27T00:00:00Z,19A-07,0.1,0,,None,PEAT,Organics,0.2,0,0.2
68.83254,-133.57263,2014-03-27T00:00:00Z,19A-07,0.85,1,Vx,Medium to high,GM,Fine till,0.2,0.2,1.5
68.83254,-133.57263,2014-03-27T00:00:00Z,19A-07,2.25,1,Nf,Low,SW-SM,Coarse till,0.2,1.5,3
